Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered
Louisiana,US,,,65,66,0
Maine,US,,,2,0,0
Maryland,US,,,0,95,0
Massachusetts,US,,,300,3,0
Michigan,US,,,35,1,0
Minnesota,US,,,21,9,0
Mississippi,US,,,0,0,0
Missouri,US,,,0,0,0
Montana,US,,,0,0,0
Nebraska,US,,,0,33,0
Nevada,US,,,0,7,0
New Hampshire,US,,,34,19,0
New Jersey,US,,,253,0,0
New Mexico,US,,,66,0,0
New York,US,,,0,0,0
North Carolina,US,,,0,0,0
North Dakota,US,,,0,6,0
Ohio,US,,,0,0,0
Oklahoma,US,,,1,0,0
Oregon,US,,,0,0,0
Pennsylvania,US,,,0,0,0
Rhode Island,US,,,1227,468,0
South Carolina,US,,,0,0,0
South Dakota,US,,,0,0,0
Tennessee,US,,,0,1,0
Texas,US,,,0,0,0
Utah,US,,,0,0,0
Vermont,US,,,4,0,0
Virginia,US,,,0,0,0
Washington,US,,,110,0,0
West Virginia,US,,,0,0,0
Wisconsin,US,,,0,0,0
Wyoming,US,,,0,6,0
Tennessee,US,36.10890856,-82.43709629,3,0,0
Arkansas,US,33.16887091,-92.59746952,105,4,0
Florida,US,30.04412971,-82.37497443,14,0,0
Georgia,US,34.82995757,-83.98967069,36,1,0
Illinois,US,37.47119609,-89.25548938,113,1,0
Indiana,US,39.62550777,-84.92497066,8,0,0
Iowa,US,41.0277278,-94.24234847,1,0,0
Kentucky,US,37.66166713,-87.94300009,10,0,0
Louisiana,US,32.83121059,-92.3749373,231,11,0
Mississippi,US,34.49162015,-89.00776006,57,4,0
New Jersey,US,40.65835409,-74.30680092,14385,930,0
New Mexico,US,36.48126404,-103.4709624,3,0,0
North Carolina,US,34.98960527,-80.52955873,320,17,0
Ohio,US,40.30016061,-83.37239023,28,0,0
Oregon,US,45.30915495,-118.0068979,4,0,0
Pennsylvania,US,40.96188846,-77.05996014,43,1,0
South Carolina,US,34.68835752,-81.61730349,31,0,0
South Dakota,US,42.83112163,-96.6557828,57,0,0
Tennessee,US,36.28590426,-83.83651902,4,0,0
Texas,US,32.73706798,-94.93999853,17,0,0
West Virginia,US,38.89285061,-80.23689136,6,0,0
Georgia,US,32.87920671,-84.30024826,255,27,0
Utah,US,40.1166722,-111.6657662,1435,11,0
Texas,US,29.35739637,-99.76229172,6,0,0
Texas,US,29.89149232,-101.1525205,13,0,0
New Mexico,US,34.71669834,-106.8103733,60,1,0
Idaho,US,44.76728382,-115.5676773,2,0,0
Nebraska,US,41.56730777,-98.98197724,3,0,0
Arkansas,US,35.58095779,-92.51295036,28,2,0
Iowa,US,40.75326764,-91.95017958,8,0,0
Michigan,US,42.25190229,-86.01939087,100,5,0
Tennessee,US,35.69864497,-85.45221699,2,0,0
Ohio,US,40.8554138,-84.591117,3,0,0
Texas,US,32.56483801,-95.83766469,22,1,0
North Carolina,US,36.36880673,-78.40670845,175,16,0
Indiana,US,38.02658833,-87.58763124,195,2,0
Pennsylvania,US,41.40323442,-79.75845449,7,0,0
California,US,34.44465746,-119.0910613,748,25,0
Illinois,US,40.18417171,-87.73384359,29,1,0
Louisiana,US,29.83517605,-92.30292538,42,2,0
Indiana,US,39.8523352,-87.46160542,7,0,0
Louisiana,US,31.10884837,-93.18153838,19,2,0
Missouri,US,37.8457799,-94.34127305,4,0,0
Wisconsin,US,43.59422667,-90.8324691,7,0,0
Texas,US,28.79780988,-96.96813006,154,6,0
Indiana,US,39.42944561,-87.39169027,98,6,0
Wisconsin,US,46.05467334,-89.51719204,4,0,0
Ohio,US,39.25208988,-82.4831444,15,0,0
Virginia,US,36.73285734,-76.04566934,528,19,0
Florida,US,29.05858895,-81.18263252,576,30,0
Illinois,US,38.44272901,-87.84922065,1,0,0
Indiana,US,40.84704239,-85.79328272,68,2,0
Minnesota,US,44.28424356,-92.23121312,16,0,0
Kansas,US,38.95471985,-96.20350509,27,0,0
Minnesota,US,46.58589171,-94.96968506,4,0,0
Oklahoma,US,35.96024096,-95.51911308,131,17,0
Washington,US,46.2918004,-123.4250831,4,0,0
North Carolina,US,35.78879266,-78.65249174,1132,28,0
Florida,US,30.16548905,-84.39895211,31,1,0
Maine,US,44.4858305,-69.12061935,50,14,0
Alabama,US,33.80270512,-87.30027177,116,0,0
Georgia,US,34.73376362,-85.30165174,74,0,0
Texas,US,30.73872995,-95.57440968,374,19,0
Washington,US,46.23040051,-118.4775539,105,2,0
Texas,US,30.01058447,-95.99011759,37,0,0
Oregon,US,45.57894064,-117.183538,1,0,0
North Dakota,US,48.36876964,-97.72574783,9,0,0
Mississippi,US,31.14971548,-90.10446654,42,0,0
Florida,US,30.64204028,-86.16935664,73,2,0
Georgia,US,33.78017694,-83.73552314,158,7,0
South Dakota,US,45.43019636,-100.0307514,5,0,0
Wisconsin,US,42.66858202,-88.54163073,251,11,0
Iowa,US,41.03064984,-92.40954728,328,2,0
North Dakota,US,48.22390169,-101.5436763,28,1,0
Georgia,US,31.05449097,-82.42224148,169,12,0
Georgia,US,33.41146451,-82.67795848,16,0,0
Illinois,US,40.84925021,-90.6147432,105,0,0
Indiana,US,40.34728141,-87.35602659,12,1,0
Iowa,US,41.33559454,-93.56007641,53,0,0
Kentucky,US,36.99903045,-86.42672751,730,2,0
Mississippi,US,32.35810271,-90.83352619,127,3,0
Missouri,US,38.76529479,-91.16124662,28,0,0
New Jersey,US,40.85951833,-74.99556527,1068,115,0
New York,US,43.56173026,-73.8433699,227,0,0
North Carolina,US,36.39728256,-78.10652228,25,0,0
Ohio,US,39.42581994,-84.16557457,252,13,0
Pennsylvania,US,41.81304978,-79.26969577,2,0,0
Tennessee,US,35.6728299,-85.77969117,14,0,0
Virginia,US,38.90847745,-78.20280433,90,2,0
Indiana,US,38.08922676,-87.2716085,140,21,0
Utah,US,40.33110236,-111.1691419,188,1,0
Oregon,US,45.16292781,-121.1670954,16,1,0
Minnesota,US,44.02211116,-93.58720034,18,0,0
Wyoming,US,43.90451606,-107.680187,8,0,0
Wisconsin,US,45.89838588,-91.79050449,1,0,0
Alabama,US,31.4092794,-88.20689944,59,5,0
Arkansas,US,35.976844,-94.21800746,126,5,0
Colorado,US,39.97015535,-103.202587,9,0,0
Florida,US,30.61359259,-85.66002461,12,0,0
Georgia,US,32.96711864,-82.79357039,63,1,0
Idaho,US,44.45275475,-116.7847688,13,0,0
Illinois,US,38.35309213,-89.40982703,17,0,0
Indiana,US,38.60219804,-86.1049363,50,1,0
Iowa,US,41.33577126,-91.71725711,163,8,0
Kansas,US,39.78420784,-97.0875323,0,0,0
Kentucky,US,37.75599461,-85.17407732,5,0,0
Louisiana,US,30.85288548,-90.03866652,356,29,0
Maine,US,45.01607142,-67.62813524,2,0,0
Maryland,US,39.60835778,-77.82002295,305,9,0
Minnesota,US,45.03864533,-92.88429635,282,18,0
Mississippi,US,33.28392041,-90.94196237,92,4,0
Missouri,US,37.96130078,-90.87948158,9,1,0
Nebraska,US,41.52815707,-96.22019892,24,1,0
New York,US,43.31153794,-73.43043448,215,13,0
North Carolina,US,35.83810081,-76.57299037,26,3,0
Ohio,US,39.45690571,-81.49121382,116,17,0
Oklahoma,US,36.71380786,-95.90514104,301,29,0
Oregon,US,45.55972701,-123.0955257,616,15,0
Pennsylvania,US,40.19208869,-80.24582867,129,4,0
Rhode Island,US,41.45961631,-71.61435303,425,0,0
Tennessee,US,36.29472368,-82.4945472,66,0,0
Texas,US,30.21498498,-96.40946246,175,22,0
Vermont,US,44.27343241,-72.61604978,38,1,0
Virginia,US,36.72341572,-81.95666289,49,3,0
Wisconsin,US,43.36863664,-88.22974712,125,4,0
Oklahoma,US,35.29071824,-98.99180434,1,0,0
Nevada,US,40.66562265,-119.6631594,1154,45,0
Michigan,US,42.253105,-83.83853204,1231,86,0
North Carolina,US,36.23103603,-81.70033724,9,0,0
Minnesota,US,43.97823903,-94.61413846,32,0,0
Wisconsin,US,43.01833055,-88.30431188,444,23,0
Wisconsin,US,44.47068056,-88.96534501,15,1,0
Wisconsin,US,44.11324419,-89.24317107,4,0,0
Georgia,US,31.5521809,-81.91894878,14,0,0
Illinois,US,38.42955355,-88.42586459,11,1,0
Indiana,US,39.8633444,-85.01044989,58,5,0
Iowa,US,40.73969028,-93.32752197,1,0,0
Kentucky,US,36.80310688,-84.8251971,8,0,0
Michigan,US,42.28098405,-83.281255,18770,2183,0
Mississippi,US,31.64135687,-88.69573913,32,0,0
Nebraska,US,42.20934475,-97.11926964,3,0,0
New York,US,43.15494365,-77.02976528,89,2,0
North Carolina,US,35.36438125,-78.00027268,775,14,0
Ohio,US,40.82925852,-81.88844833,194,48,0
Pennsylvania,US,41.64938475,-75.29956506,107,5,0
Tennessee,US,35.23868267,-87.78644456,3,0,0
West Virginia,US,38.14901357,-82.42287994,93,7,0
Virginia,US,38.06451466,-78.90293905,21,0,0
Tennessee,US,36.29896232,-88.71990865,24,0,0
Texas,US,27.7610369,-99.33237355,445,17,0
Utah,US,41.27116049,-111.9145117,214,3,0
Georgia,US,32.04066113,-84.54742852,11,1,0
Iowa,US,42.42853483,-94.17987389,13,1,0
Kentucky,US,37.52168356,-87.67989953,31,0,0
Louisiana,US,32.70847669,-93.33121835,112,5,0
Mississippi,US,33.61300486,-89.28392912,22,1,0
Missouri,US,37.2813734,-92.876329,16,0,0
Nebraska,US,40.17642643,-98.50019851,5,0,0
Colorado,US,40.55499405,-104.3929621,2232,119,0
Indiana,US,40.72934187,-85.22132966,13,0,0
North Dakota,US,47.58614526,-99.65904998,2,0,0
Louisiana,US,30.46058217,-91.30989571,150,30,0
Louisiana,US,32.78550125,-91.461201,6,0,0
Louisiana,US,30.87882871,-91.4148538,181,7,0
New York,US,41.16278376,-73.75741653,31792,1256,0
Pennsylvania,US,40.3137798,-79.46615476,422,32,0
Virginia,US,38.11021557,-76.80213247,42,0,0
West Virginia,US,39.6065771,-80.6401654,6,0,0
Michigan,US,44.33853602,-85.57712739,11,2,0
Texas,US,29.27765923,-96.22319248,42,0,0
Washington,US,48.82227976,-121.7490018,343,35,0
Montana,US,46.46652491,-109.8464636,1,0,0
Georgia,US,32.12009104,-82.72574721,9,0,0
Texas,US,35.40114335,-100.2699514,14,0,0
Arkansas,US,35.25688493,-91.74908296,36,1,0
Georgia,US,34.64624278,-83.74905525,88,2,0
Illinois,US,38.08706198,-88.17657461,2,0,0
Indiana,US,40.74911165,-86.86492015,164,2,0
Tennessee,US,35.92929884,-85.45591799,17,0,0
Nevada,US,39.44157041,-114.899966,3,0,0
Illinois,US,41.75509713,-89.91556058,111,8,0
Georgia,US,34.80987459,-84.96093476,175,6,0
Indiana,US,41.13863784,-85.50791236,27,1,0
Kentucky,US,36.75700531,-84.14541217,12,0,0
Washington,US,46.90022523,-117.5241763,16,0,0
Texas,US,33.98842886,-98.7041034,77,2,0
Maryland,US,38.37301947,-75.62705831,754,17,0
Texas,US,34.07945812,-99.24178437,2,0,0
Alabama,US,31.98773215,-87.30891118,89,5,0
Georgia,US,31.97496928,-83.43438555,98,12,0
Georgia,US,33.78290391,-82.74286107,28,1,0
North Carolina,US,36.2084135,-81.16232895,277,1,0
Minnesota,US,46.35721532,-96.4684375,11,3,0
Georgia,US,32.80291082,-83.17140684,40,3,0
Mississippi,US,31.16078225,-91.31018819,78,9,0
Illinois,US,41.44619267,-87.97862712,4090,231,0
Texas,US,26.47411727,-97.61535848,14,1,0
North Dakota,US,48.34522353,-103.4793387,21,0,0
Ohio,US,41.56052014,-84.58429552,44,1,0
South Carolina,US,33.62190129,-79.72767442,158,9,0
Virginia,US,37.28131268,-76.70905141,42,3,0
Illinois,US,37.73033511,-88.92994027,52,1,0
Tennessee,US,35.89099229,-86.89281867,456,10,0
Texas,US,30.64655664,-97.6004854,442,19,0
Kansas,US,37.55937174,-95.74323255,1,0,0
North Carolina,US,35.70625477,-77.917978,221,9,0
Tennessee,US,36.15496772,-86.29775884,312,8,0
Texas,US,29.1732598,-98.08693082,36,4,0
Virginia,US,39.17054517,-78.17325058,75,1,0
Connecticut,US,41.82972709,-71.98182316,291,11,0
Vermont,US,42.986982,-72.71268875,77,3,0
Vermont,US,43.58010937,-72.58595157,47,2,0
Texas,US,31.85008651,-103.0485163,3,0,0
Louisiana,US,31.94449367,-92.63789413,66,2,0
Illinois,US,42.33641854,-89.16085327,1337,32,0
Iowa,US,43.37751174,-93.73407298,6,0,0
Wisconsin,US,44.06886922,-88.64477096,108,1,0
Iowa,US,43.29094334,-91.84422722,18,0,0
Minnesota,US,43.98772283,-91.78081305,74,15,0
Alabama,US,34.15030532,-87.37325922,27,1,0
Mississippi,US,33.08747908,-89.03391385,70,0,0
West Virginia,US,39.02775007,-81.37473928,3,0,0
Texas,US,33.21570665,-97.65460265,36,2,0
Virginia,US,36.9746148,-82.62410519,23,2,0
Ohio,US,41.36224827,-83.62285108,233,42,0
Texas,US,32.78722382,-95.38236368,15,0,0
West Virginia,US,39.20967886,-81.5162836,44,2,0
Wisconsin,US,44.45537896,-90.04158336,5,0,0
Iowa,US,42.38979414,-96.0459439,2078,14,0
Illinois,US,40.78579374,-89.20973757,14,1,0
Kentucky,US,38.04178222,-84.7417556,19,0,0
Arkansas,US,35.18902527,-91.2439489,1,0,0
Oklahoma,US,36.76705782,-98.86573064,3,0,0
Kansas,US,37.8865336,-95.74006277,6,0,0
Oklahoma,US,36.42316318,-99.26283045,1,0,0
Maryland,US,38.21274277,-75.33200012,127,5,0
Massachusetts,US,42.35026951,-71.90493363,8555,524,0
Georgia,US,31.55162306,-83.85090513,191,17,0
Iowa,US,43.37750768,-93.26087602,2,0,0
Missouri,US,40.47945588,-94.42328751,1,0,0
Iowa,US,42.73305373,-93.73515113,6,0,0
Minnesota,US,45.17297924,-93.96234781,130,1,0
Missouri,US,37.27029221,-92.46914488,10,0,0
Ohio,US,40.84339621,-83.30734173,27,2,0
Kansas,US,39.11727348,-94.76378225,1114,67,0
New York,US,42.70145109,-78.22199579,77,5,0
Pennsylvania,US,41.51955538,-76.01074915,31,4,0
West Virginia,US,37.612327,-81.54511071,1,0,0
Virginia,US,36.91582035,-81.07834059,15,1,0
North Carolina,US,36.16222629,-80.66239436,80,1,0
Washington,US,46.45738486,-120.7380126,2002,71,0
Mississippi,US,34.02824175,-89.7076205,65,0,0
Oregon,US,45.23330449,-123.3086963,55,7,0
North Carolina,US,35.90079156,-82.31237181,8,0,0
South Dakota,US,43.00924485,-97.39467635,34,0,0
New York,US,42.63505484,-77.10369919,22,1,0
Arizona,US,34.59933926,-112.5538588,243,4,0
Mississippi,US,32.77890365,-90.39656148,176,2,0
Arkansas,US,35.00292371,-93.41171338,9,1,0
Minnesota,US,44.71710183,-95.86842453,3,0,0
Montana,US,45.93955949,-108.2691486,83,2,0
Texas,US,33.17320212,-102.8276433,2,0,0
California,US,38.68278902,-121.9018288,182,22,0
Maine,US,43.47808377,-70.71052375,277,8,0
Nebraska,US,40.87272618,-97.59710186,27,0,0
Pennsylvania,US,39.9210089,-76.73040131,817,15,0
South Carolina,US,34.97281497,-81.18085944,272,5,0
Virginia,US,37.24374789,-76.54412815,61,2,0
Texas,US,33.17659707,-98.68790885,4,1,0
California,US,39.26255932,-121.3535644,25,1,0
Alaska,US,65.50815459,-151.3907387,1,0,0
Arizona,US,32.76895712,-113.9066674,285,4,0
Colorado,US,40.00346839,-102.4258673,11,0,0
Texas,US,27.00156391,-99.16987152,7,0,0
Texas,US,28.86617238,-99.76050829,9,0,0
South Dakota,US,44.97881876,-101.6654622,1,0,0
Abruzzo,Italy,42.35122196,13.39843823,3136,379,1275
Alberta,Canada,53.9333,-116.5765,6457,121,5205
Andalusia,Spain,37.5443,-4.7278,12359,1336,9918
Anguilla,United Kingdom,18.2206,-63.0686,3,0,3
Anhui,China,31.8257,117.2264,991,6,985
Aragon,Spain,41.5976,-0.9057,5389,836,3471
Aruba,Netherlands,12.5211,-69.9683,101,3,93
Asturias,Spain,43.3614,-5.8593,2356,308,1046
Australian Capital Territory,Australia,-35.4735,149.0124,107,3,104
Baden-Wurttemberg,Germany,48.6616,9.3501,33804,1629,29400
Baleares,Spain,39.710358,2.995148,1958,216,1492
Basilicata,Italy,40.63947052,15.80514834,389,27,235
Bayern,Germany,48.7904,11.4979,45352,2250,39140
Beijing,China,40.1824,116.4142,593,9,574
Berlin,Germany,52.52,13.405,6393,177,5737
Bermuda,United Kingdom,32.3078,-64.7505,122,9,66
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6,0,6
Brandenburg,Germany,52.4125,12.5316,3173,162,2700
Bremen,Germany,53.0793,8.8017,1132,37,800
British Columbia,Canada,53.7267,-127.6476,2392,135,1885
British Virgin Islands,United Kingdom,18.4207,-64.64,7,1,4
C. Valenciana,Spain,39.484,-0.7533,10784,1349,9490
Calabria,Italy,38.90597598,16.59440194,1143,95,524
Campania,Italy,40.83956555,14.25084984,4639,394,2480
Canarias,Spain,28.2916,-16.6291,2275,151,1496
Cantabria,Spain,43.1828,-3.9878,2256,205,2110
Castilla - La Mancha,Spain,39.2796,-3.0977,16470,2852,6244
Castilla y Leon,Spain,41.8357,-4.3976,18173,1925,7621
Catalonia,Spain,41.5912,1.5209,55482,5823,25849
Cayman Islands,United Kingdom,19.3133,-81.2546,93,1,54
Ceuta,Spain,35.8894,-5.3213,116,4,159
Channel Islands,United Kingdom,49.3723,-2.3644,549,43,456
Chongqing,China,30.0572,107.874,579,6,573
Curacao,Netherlands,12.1696,-68.99,16,1,14
Diamond Princess,Canada,,,1,1,0
Diamond Princess,US,,,49,0,0
Emilia-Romagna,Italy,44.49436681,11.3417208,27056,3930,16825
Extremadura,Spain,39.4937,-6.0679,2923,492,2482
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,0,13
Faroe Islands,Denmark,61.8926,-6.9118,187,0,187
French Guiana,France,4,-53,164,1,124
French Polynesia,France,-17.6797,-149.4068,60,0,59
Friuli Venezia Giulia,Italy,45.6494354,13.76813649,3161,317,2074
Fujian,China,26.0789,117.9874,356,1,355
Galicia,Spain,42.5751,-8.1339,9317,601,8157
Gansu,China,37.8099,101.0583,139,2,137
Gibraltar,United Kingdom,36.1408,-5.3536,147,0,144
Grand Princess,Canada,,,13,0,13
Grand Princess,US,,,103,3,0
Greenland,Denmark,71.7069,-42.6043,11,0,11
Guadeloupe,France,16.265,-61.551,155,13,109
Guam,US,13.4443,144.7937,152,5,0
Guangdong,China,23.3417,113.4244,1589,8,1579
Guangxi,China,23.8298,108.7881,254,2,252
Guizhou,China,26.8154,106.8748,147,2,145
Hainan,China,19.1959,109.7453,168,6,162
Hamburg,Germany,53.5511,9.9937,4976,228,4400
Hebei,China,39.549,116.1306,328,6,321
Heilongjiang,China,47.862,127.7615,945,13,930
Henan,China,33.882,113.614,1276,22,1254
Hessen,Germany,50.6521,9.1624,9169,423,7600
Hong Kong,China,22.3,114.2,1051,4,1009
Hubei,China,30.9756,112.2707,68134,4512,63616
Hunan,China,27.6104,111.7088,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,209,1,194
Isle of Man,United Kingdom,54.2361,-4.5481,332,23,285
Jiangsu,China,32.9711,119.455,653,0,653
Jiangxi,China,27.614,115.7221,937,1,936
Jilin,China,43.6661,126.1923,138,1,108
La Rioja,Spain,42.2871,2.5396,4014,348,2867
Lazio,Italy,41.89277044,12.48366722,7291,595,2600
Liaoning,China,41.2956,122.6085,149,2,144
Liguria,Italy,44.41149315,8.9326992,8995,1329,5006
Lombardia,Italy,45.46679409,9.190347404,83820,15296,38568
Macau,China,22.1667,113.55,45,0,43
Madrid,Spain,40.4168,-3.7038,65693,8779,40199
Manitoba,Canada,53.7609,-98.8139,289,7,252
Marche,Italy,43.61675973,13.5188753,6603,974,2725
Martinique,France,14.6415,-61.0242,189,14,91
Mayotte,France,-12.8275,45.166244,1210,16,627
Mecklenburg-Vorpommern,Germany,53.6127,12.4296,740,20,700
Melilla,Spain,35.2923,-2.9381,119,2,119
Molise,Italy,41.55774754,14.65916051,403,22,152
Montserrat,United Kingdom,16.742498,-62.187366,11,1,8
Murcia,Spain,37.9922,-1.1307,1532,142,1998
Navarra,Spain,42.6954,-1.6761,5105,498,3400
New Brunswick,Canada,46.5653,-66.4619,120,0,118
New Caledonia,France,-20.904305,165.618042,18,0,18
New South Wales,Australia,-33.8688,151.2093,3071,45,2605
Newfoundland and Labrador,Canada,53.1355,-57.6604,261,3,248
Niedersachsen,Germany,52.6367,9.8451,11075,537,9500
Ningxia,China,37.2692,106.1655,75,0,75
Nordrhein-Westfalen,Germany,51.4332,7.6616,35741,1483,31300
Northern Mariana Islands,US,15.0979,145.6739,19,2,0
Northern Territory,Australia,-12.4634,130.8456,29,0,27
Northwest Territories,Canada,64.8255,-124.8457,5,0,5
Nova Scotia,Canada,44.682,-63.7443,1026,51,909
Ontario,Canada,51.2538,-85.3232,22865,1915,16204
P.A. Bolzano,Italy,46.49933453,11.35662422,2578,290,1908
P.A. Trento,Italy,46.06893511,11.12123097,4315,448,3362
Pais Vasco,Spain,42.9896,-2.6189,13219,1454,15256
Piemonte,Italy,45.0732745,7.680687483,29209,3493,13825
Prince Edward Island,Canada,46.5107,-63.4168,27,0,27
Puerto Rico,US,18.2208,-66.5901,2427,117,0
Puglia,Italy,41.12559576,16.86736689,4357,461,1643
Qinghai,China,35.7452,95.9956,18,0,18
Quebec,Canada,52.9399,-73.5491,40732,3352,10829
Queensland,Australia,-27.4698,153.0251,1054,6,1031
Recovered,US,,,0,0,246414
Reunion,France,-21.1151,55.5364,440,0,354
Rheinland-Pfalz,Germany,50.1183,7.309,6406,212,5800
Saarland,Germany,49.3964,7.023,2705,149,2400
Sachsen,Germany,51.1045,13.2017,5046,195,4400
Sachsen-Anhalt,Germany,51.9503,11.6923,1668,52,1500
Saint Barthelemy,France,17.9,-62.8333,6,0,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,1,0,1
Sardegna,Italy,39.21531192,9.110616306,1345,125,755
Saskatchewan,Canada,52.9399,-106.4509,582,7,398
Schleswig-Holstein,Germany,54.2194,9.6961,2988,125,2600
Shaanxi,China,35.1917,108.8701,308,3,300
Shandong,China,36.3427,118.1498,788,7,778
Shanghai,China,31.202,121.4491,660,7,638
Shanxi,China,37.5777,112.2922,198,0,198
Sichuan,China,30.6171,102.7103,561,3,558
Sicilia,Italy,38.11569725,13.3623567,3366,263,1249
Sint Maarten,Netherlands,18.0425,-63.0548,76,15,46
South Australia,Australia,-34.9285,138.6007,439,4,434
St Martin,France,18.0708,-63.0501,39,3,30
Tasmania,Australia,-42.8821,147.3272,227,13,188
Thuringen,Germany,51.011,10.8453,2663,133,2200
Tianjin,China,39.3054,117.323,191,3,187
Tibet,China,31.6927,88.0924,1,0,1
Toscana,Italy,43.76923077,11.25588885,9859,973,5498
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,12,1,10
Umbria,Italy,43.10675841,12.38824698,1420,73,1255
Unknown,Germany,,,1447,72,123
Valle d'Aosta,Italy,45.73750286,7.320149366,1166,141,945
Veneto,Italy,45.43490485,12.33845213,18845,1743,12384
Victoria,Australia,-37.8136,144.9631,1540,18,1407
Virgin Islands,US,18.3358,-64.8963,69,6,0
Western Australia,Australia,-31.9505,115.8605,552,9,538
Xinjiang,China,41.1129,85.2401,76,3,73
Yukon,Canada,64.2823,-135,11,0,11
Yunnan,China,24.974,101.487,185,2,183
Zhejiang,China,29.1832,120.0934,1268,1,1267
,Afghanistan,33.93911,67.709953,5639,136,691
,Albania,41.1533,20.1683,898,31,694
,Algeria,28.0339,1.6596,6442,529,3158
,Andorra,42.5063,1.5218,761,49,596
,Angola,-11.2027,17.8739,48,2,14
,Antigua and Barbuda,17.0608,-61.7964,25,3,19
,Argentina,-38.4161,-63.6167,7134,353,2385
,Armenia,40.0691,45.0382,3860,49,1572
,Austria,47.5162,14.5501,16058,626,14405
,Azerbaijan,40.1431,47.5769,2879,35,1833
,Bahamas,25.025885,-78.035889,96,11,41
,Bahrain,26.0275,50.55,6198,10,2353
,Bangladesh,23.685,90.3563,18863,283,3361
,Barbados,13.1939,-59.5432,85,7,65
,Belarus,53.7098,27.9534,26772,151,8168
,Belgium,50.8333,4.469936,54288,8903,14111
,Belize,17.1899,-88.4976,18,2,16
,Benin,9.3077,2.3158,339,2,83
,Bhutan,27.5142,90.4336,20,0,5
,Bolivia,-16.2902,-63.5887,3372,152,356
,Bosnia and Herzegovina,43.9159,17.6791,2218,122,1272
,Botswana,-22.3285,24.6849,24,1,17
,Brazil,-14.235,-51.9253,203165,13999,79479
,Brunei,4.5353,114.7277,141,1,134
,Bulgaria,42.7339,25.4858,2100,99,531
,Burkina Faso,12.2383,-1.5616,773,51,592
,Burma,21.9162,95.956,181,6,84
,Burundi,-3.3731,29.9189,15,1,7
,Cabo Verde,16.5388,-23.0418,315,2,67
,Cambodia,11.55,104.9167,122,0,121
,Cameroon,3.848,11.5021,2954,139,1553
,Central African Republic,6.6111,20.9394,143,0,10
,Chad,15.4542,18.7322,399,46,83
,Chile,-35.6751,-71.543,37040,368,15655
,Colombia,4.5709,-74.2973,13610,525,3358
,Comoros,-11.6455,43.3333,11,1,3
,Congo (Brazzaville),-4.2634,15.2832,391,15,87
,Congo (Kinshasa),-4.322447,15.307045,1242,50,157
,Costa Rica,9.7489,-83.7534,830,8,535
,Cote d'Ivoire,7.54,-5.5471,1971,24,930
,Croatia,45.1,15.2,2221,94,1850
,Cuba,21.521757,-77.781167,1830,79,1383
,Cyprus,35.1264,33.4299,907,17,481
,Czechia,49.8175,15.473,8351,293,5241
,Denmark,56.2639,9.5018,10713,537,8805
,Diamond Princess,,,712,13,651
,Djibouti,11.8251,42.5903,1284,3,905
,Dominica,15.415,-61.371,16,0,15
,Dominican Republic,18.7357,-70.1627,11320,422,3351
,Ecuador,-1.8312,-78.1834,30502,2338,3433
,Egypt,26.820553,30.802498,10829,571,2626
,El Salvador,13.7942,-88.8965,1112,23,405
,Equatorial Guinea,1.6508,10.2679,583,7,13
,Eritrea,15.1794,39.7823,39,0,38
,Estonia,58.5953,25.0136,1758,62,909
,Eswatini,-26.5225,31.4659,187,2,51
,Ethiopia,9.145,40.4897,272,5,108
,Fiji,-17.7134,178.065,18,0,14
,Finland,61.92411,25.748151,6145,287,4300
,France,46.2276,2.2137,176712,27381,58300
,Gabon,-0.8037,11.6094,1104,10,182
,Gambia,13.4432,-15.3101,23,1,10
,Georgia,42.3154,43.3569,667,12,383
,Ghana,7.9465,-1.0232,5530,24,674
,Greece,39.0742,21.8243,2770,156,1374
,Grenada,12.1165,-61.679,21,0,14
,Guatemala,15.7835,-90.2308,1518,29,129
,Guinea,9.9456,-9.6966,2473,15,895
,Guinea-Bissau,11.8037,-15.1804,913,3,26
,Guyana,4.860416,-58.93018,113,10,42
,Haiti,18.9712,-72.2852,273,20,18
,Holy See,41.9029,12.4534,12,0,2
,Honduras,15.2,-86.2419,2318,133,253
,Hungary,47.1625,19.5033,3380,436,1169
,Iceland,64.9631,-19.0208,1802,10,1780
,India,20.593684,78.96288,81997,2649,27969
,Indonesia,-0.7893,113.9213,16006,1043,3518
,Iran,32.427908,53.688046,114533,6854,90539
,Iraq,33.223191,43.679291,3143,115,2028
,Ireland,53.1424,-7.6921,23827,1506,19470
,Israel,31.046051,34.851612,16579,265,12521
,Jamaica,18.1096,-77.2975,509,9,118
,Japan,36.204824,138.252924,16120,697,9868
,Jordan,31.24,36.51,586,9,393
,Kazakhstan,48.0196,66.9237,5571,32,2531
,Kenya,-0.0236,37.9062,758,42,284
,"Korea, South",35.907757,127.766922,11018,260,9821
,Kosovo,42.602636,20.902977,944,29,690
,Kuwait,29.31166,47.481766,11975,88,3451
,Kyrgyzstan,41.20438,74.766098,1082,12,735
